workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other
bfs-urand,nobalance_thp_64K,cpu0.firsttouch0_2,4G,178.24,56.1,17.6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,969929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987255,3545154
bfs-urand,autonuma_tiering_thp,cpu0.firsttouch0_2,4G,190.06,52.61,17.6,124959,13361704,26097,37798,5069372,13264098,124959,244,0,0,0,0,0,0,0,0,30095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25850,0,0,0,0,0,0,0,0,4789528,4490149
bfs-urand,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,4G,173.43,57.66,17.6,129675,10992128,0,125209,4041177,10754325,129675,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,0,120984,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,4234118,4437647
bfs-urand,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,4G,186.83,53.52,17.6,145456,13408523,0,830936,145457,0,145457,0,0,0,9091,0,0,0,0,0,0,0,0,969953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322135,4223498
bfs-web,nobalance_thp_512K,cpu0.firsttouch0_2,4G,204.04,49.01,15.3,0,0,0,298,806,37,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370208,2836650
bfs-web,nobalance_thp_64K,cpu0.firsttouch0_2,4G,208.33,48.0,15.4,0,0,0,7,17089,873,1,0,0,0,323,0,0,0,0,0,0,0,0,800045,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293543,3570449
bfs-web,autonuma_tiering_thp,cpu0.firsttouch0_2,4G,207.19,48.26,15.4,95751,5158407,10075,10033,2223636,4259233,95751,236,0,0,0,0,0,0,0,0,24514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8282,0,0,0,0,0,0,0,0,2103753,3995399
bfs-web,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,4G,200.96,49.76,15.3,58881,5717632,0,43731,3493648,4008667,58882,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,99509,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,4432763,3872169
bfs-web,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,4G,222.67,44.91,15.3,74185,6985744,0,414182,74185,0,74185,0,0,0,4636,0,0,0,0,0,0,0,0,800254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976307,3903712
cc-urand,nobalance_thp_512K,cpu0.firsttouch0_2,4G,164.75,60.7,17.5,0,0,0,0,869,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257278,3319137
cc-urand,nobalance_thp_64K,cpu0.firsttouch0_2,4G,164.76,60.69,17.5,0,0,0,4,745,66,0,0,0,0,16,0,0,0,0,0,0,0,0,428083,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418822,3570938
cc-urand,autonuma_tiering_thp,cpu0.firsttouch0_2,4G,150.42,66.48,17.5,132112,11467392,22396,22479,161221,3743609,132112,258,0,0,0,0,0,0,0,0,13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7307,0,0,0,0,0,0,0,0,704827,3855703
cc-urand,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,4G,157.49,63.5,17.5,144642,10410755,0,81351,4080740,2742728,144642,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,53231,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,4128087,4354274
cc-urand,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,4G,171.5,58.31,16.8,271060,12378653,0,812411,271060,0,271060,0,0,0,15713,0,0,0,0,0,0,0,0,439867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028869,4418934
cc-web,nobalance_thp_512K,cpu0.firsttouch0_2,4G,261.28,38.27,15.2,0,0,0,45,29903,946,42,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,130391,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,2156283,2814005
cc-web,nobalance_thp_64K,cpu0.firsttouch0_2,4G,252.96,39.53,15.3,0,0,0,11,23862,1247,0,0,0,0,554,0,0,0,0,0,0,0,0,1045706,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108256,3020610
cc-web,autonuma_tiering_thp,cpu0.firsttouch0_2,4G,233.77,42.78,15.3,75762,11242016,21953,23155,186003,10179523,75762,144,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19856,0,0,0,0,0,0,0,0,1499921,3412385
cc-web,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,4G,235.84,42.4,15.3,64731,9277903,0,65916,3555415,8066036,64733,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,3857471,3853789
cc-web,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,4G,266.79,37.48,-0.0,49947,10476671,0,572524,49947,0,49947,0,0,0,3121,0,0,0,0,0,0,0,0,1045805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573225,3571473
pr-urand,nobalance_thp_512K,cpu0.firsttouch0_2,4G,163.17,61.29,18.0,0,0,0,14,1119,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294344,3271096
pr-urand,nobalance_thp_64K,cpu0.firsttouch0_2,4G,163.26,61.25,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392012,3948089
pr-urand,autonuma_tiering_thp,cpu0.firsttouch0_2,4G,178.88,55.9,18.0,34307,16107520,31460,31038,4203819,1395631,34307,67,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,0,0,0,0,0,0,0,0,3371973,4412203
pr-urand,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,4G,159.99,62.5,18.0,7956,10692756,0,83574,3931572,1306907,7956,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,45054,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,4796705,4334086
pr-urand,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,4G,164.91,60.64,18.0,13,16690556,0,1019145,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,374253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243532,4101528
pr-web,nobalance_thp_512K,cpu0.firsttouch0_2,4G,199.05,50.24,15.4,0,0,0,4,782,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255731,2837540
pr-web,nobalance_thp_64K,cpu0.firsttouch0_2,4G,198.73,50.32,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349694,3042144
pr-web,autonuma_tiering_thp,cpu0.firsttouch0_2,4G,205.97,48.55,15.5,1032,1925632,3761,2121,4436969,1080098,1032,2,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0,0,0,0,0,0,0,4344327,3903592
pr-web,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,4G,205.38,48.69,15.5,19844,1161472,0,1526,1522278,171208,19844,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,44119,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1800906,3786922
pr-web,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,4G,202.02,49.5,15.5,7,2104047,0,46429,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,353575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832725,3570093
